sale_id,sale_date,product_id,product_name,category,subcategory,region,store_id,units_sold,revenue,cost
TRX002607,2024-11-16,P0033,アウトドア プレミアム,スポーツ,アウトドア,関東,S004,3,33660.04,19800.0
TRX003490,2024-11-16,P0037,チームスポーツ プレミアム,スポーツ,チームスポーツ,北海道,S014,3,47868.86,20100.0
TRX003701,2024-11-16,P0013,レディーストップス プレミアム,衣料品,レディーストップス,中国・四国,S016,1,14497.92,6300.0
TRX005154,2024-11-16,P0021,スナック菓子 プレミアム,食品,スナック菓子,九州,S011,5,4550.46,2500.0
TRX000029,2024-11-17,P0028,インスタント食品 スタンダード,食品,インスタント食品,東北,S012,1,1782.6,900.0
TRX000267,2024-11-17,P0042,スキンケア スタンダード,美容・健康,スキンケア,東海,S008,4,27837.22,15600.0
TRX002029,2024-11-17,P0023,飲料 プレミアム,食品,飲料,東北,S012,4,4222.56,2000.0
TRX002612,2024-11-17,P0039,水泳 プレミアム,スポーツ,水泳,東北,S012,1,20267.69,10300.0
TRX002618,2024-11-17,P0007,イヤホン プレミアム,家電,イヤホン,東海,S009,1,101764.52,45800.0
TRX002759,2024-11-17,P0023,飲料 プレミアム,食品,飲料,九州,S011,3,3084.29,1500.0
TRX003072,2024-11-17,P0023,飲料 プレミアム,食品,飲料,北海道,S014,9,9210.89,4500.0
TRX003722,2024-11-17,P0034,アウトドア スタンダード,スポーツ,アウトドア,東海,S009,4,146562.75,86000.0
TRX004468,2024-11-17,P0021,スナック菓子 プレミアム,食品,スナック菓子,関西,S007,5,4404.26,2500.0
TRX004663,2024-11-17,P0013,レディーストップス プレミアム,衣料品,レディーストップス,東海,S009,4,55802.28,25200.0
TRX001807,2024-11-18,P0006,ノートPC スタンダード,家電,ノートPC,東海,S008,7,727014.26,316400.0
TRX003249,2024-11-18,P0016,ボトムス スタンダード,衣料品,ボトムス,北海道,S014,3,68967.13,35400.0
TRX003446,2024-11-18,P0018,アウター スタンダード,衣料品,アウター,北海道,S014,5,21050.15,10000.0
TRX003668,2024-11-18,P0016,ボトムス スタンダード,衣料品,ボトムス,北海道,S014,5,113439.18,59000.0
TRX004124,2024-11-18,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,東海,S008,1,63334.46,36700.0
TRX004693,2024-11-18,P0030,調味料 スタンダード,食品,調味料,東海,S008,1,393.79,300.0
TRX004898,2024-11-18,P0018,アウター スタンダード,衣料品,アウター,北海道,S014,3,12600.54,6000.0
TRX000820,2024-11-19,P0045,サプリメント プレミアム,美容・健康,サプリメント,関東,S001,3,25228.11,11700.0
TRX001067,2024-11-19,P0034,アウトドア スタンダード,スポーツ,アウトドア,北海道,S014,6,210438.79,129000.0
TRX001638,2024-11-19,P0010,スマートウォッチ スタンダード,家電,スマートウォッチ,中国・四国,S016,3,359056.43,156900.0
TRX001679,2024-11-19,P0028,インスタント食品 スタンダード,食品,インスタント食品,九州,S010,5,8934.93,4500.0
TRX003380,2024-11-19,P0044,ヘアケア スタンダード,美容・健康,ヘアケア,中国・四国,S015,5,17651.99,10500.0
TRX003709,2024-11-19,P0049,フレグランス プレミアム,美容・健康,フレグランス,北海道,S014,3,16504.23,8400.0
TRX003769,2024-11-19,P0001,スマートフォン プレミアム,家電,スマートフォン,中国・四国,S015,2,176104.49,83600.0
TRX004949,2024-11-19,P0033,アウトドア プレミアム,スポーツ,アウトドア,九州,S011,3,36799.86,19800.0
TRX005125,2024-11-19,P0018,アウター スタンダード,衣料品,アウター,中国・四国,S016,2,8092.14,4000.0
TRX000321,2024-11-20,P0031,フィットネス用品 プレミアム,スポーツ,フィットネス用品,東海,S009,2,75966.45,32600.0
TRX000411,2024-11-20,P0024,飲料 スタンダード,食品,飲料,関東,S001,5,3338.96,2500.0
TRX001034,2024-11-20,P0020,シューズ スタンダード,衣料品,シューズ,東北,S013,1,21170.61,11100.0
TRX001843,2024-11-20,P0001,スマートフォン プレミアム,家電,スマートフォン,関西,S006,6,521861.62,250800.0
TRX003137,2024-11-20,P0003,タブレット プレミアム,家電,タブレット,関東,S003,4,50246.37,25600.0
TRX001443,2024-11-21,P0044,ヘアケア スタンダード,美容・健康,ヘアケア,東海,S009,7,25687.99,14700.0
TRX002117,2024-11-21,P0027,インスタント食品 プレミアム,食品,インスタント食品,九州,S011,1,1089.83,800.0
TRX002154,2024-11-21,P0027,インスタント食品 プレミアム,食品,インスタント食品,関西,S005,6,6988.13,4800.0
TRX002219,2024-11-21,P0049,フレグランス プレミアム,美容・健康,フレグランス,関西,S006,4,22505.31,11200.0
TRX002519,2024-11-21,P0004,タブレット スタンダード,家電,タブレット,関東,S001,1,11417.06,5200.0
TRX003691,2024-11-21,P0048,メイクアップ スタンダード,美容・健康,メイクアップ,中国・四国,S015,2,3316.74,1600.0
TRX004052,2024-11-21,P0020,シューズ スタンダード,衣料品,シューズ,関西,S007,2,36817.59,22200.0
TRX004126,2024-11-21,P0007,イヤホン プレミアム,家電,イヤホン,東海,S008,1,108961.48,45800.0
TRX004860,2024-11-21,P0037,チームスポーツ プレミアム,スポーツ,チームスポーツ,東北,S012,4,58533.42,26800.0
TRX000291,2024-11-22,P0047,メイクアップ プレミアム,美容・健康,メイクアップ,中国・四国,S016,4,13378.13,7200.0
TRX000369,2024-11-22,P0045,サプリメント プレミアム,美容・健康,サプリメント,九州,S011,4,34042.26,15600.0
TRX000946,2024-11-22,P0027,インスタント食品 プレミアム,食品,インスタント食品,九州,S011,8,9277.93,6400.0
TRX001780,2024-11-22,P0032,フィットネス用品 スタンダード,スポーツ,フィットネス用品,九州,S011,3,109638.23,47100.0
TRX001888,2024-11-22,P0040,水泳 スタンダード,スポーツ,水泳,関東,S004,1,37515.04,20200.0
TRX004142,2024-11-22,P0048,メイクアップ スタンダード,美容・健康,メイクアップ,東海,S008,5,9160.74,4000.0
TRX004342,2024-11-22,P0019,シューズ プレミアム,衣料品,シューズ,北海道,S014,3,55422.06,25800.0
TRX004822,2024-11-22,P0019,シューズ プレミアム,衣料品,シューズ,東北,S012,1,17548.51,8600.0
TRX000272,2024-11-23,P0043,ヘアケア プレミアム,美容・健康,ヘアケア,東海,S008,3,5305.5,2700.0
TRX002632,2024-11-23,P0021,スナック菓子 プレミアム,食品,スナック菓子,九州,S011,1,812.6,500.0
TRX003877,2024-11-23,P0049,フレグランス プレミアム,美容・健康,フレグランス,東海,S008,4,22543.73,11200.0
TRX004835,2024-11-23,P0027,インスタント食品 プレミアム,食品,インスタント食品,中国・四国,S015,1,1229.87,800.0
TRX002001,2024-11-24,P0007,イヤホン プレミアム,家電,イヤホン,北海道,S014,1,106593.84,45800.0
TRX002051,2024-11-24,P0017,アウター プレミアム,衣料品,アウター,中国・四国,S015,3,10275.17,5400.0
TRX002718,2024-11-24,P0050,フレグランス スタンダード,美容・健康,フレグランス,九州,S010,5,15326.7,7500.0
TRX003802,2024-11-24,P0036,ランニング スタンダード,スポーツ,ランニング,東海,S008,1,15019.7,7900.0
TRX004139,2024-11-24,P0045,サプリメント プレミアム,美容・健康,サプリメント,九州,S011,6,45496.0,23400.0
TRX000121,2024-11-25,P0013,レディーストップス プレミアム,衣料品,レディーストップス,北海道,S014,2,28457.29,12600.0
TRX000212,2024-11-25,P0039,水泳 プレミアム,スポーツ,水泳,九州,S010,4,82657.74,41200.0
TRX002579,2024-11-25,P0049,フレグランス プレミアム,美容・健康,フレグランス,関西,S005,1,5194.79,2800.0
TRX002959,2024-11-25,P0030,調味料 スタンダード,食品,調味料,関西,S007,2,723.6,600.0
TRX003062,2024-11-25,P0004,タブレット スタンダード,家電,タブレット,九州,S011,5,58422.77,26000.0
TRX000712,2024-11-26,P0039,水泳 プレミアム,スポーツ,水泳,関東,S003,2,38553.87,20600.0
TRX001461,2024-11-26,P0028,インスタント食品 スタンダード,食品,インスタント食品,中国・四国,S016,3,5528.93,2700.0
TRX001907,2024-11-26,P0045,サプリメント プレミアム,美容・健康,サプリメント,北海道,S014,3,25417.13,11700.0
TRX002439,2024-11-26,P0002,スマートフォン スタンダード,家電,スマートフォン,関東,S002,1,105026.08,57200.0
TRX001305,2024-11-27,P0045,サプリメント プレミアム,美容・健康,サプリメント,九州,S010,2,16974.98,7800.0
TRX001995,2024-11-27,P0038,チームスポーツ スタンダード,スポーツ,チームスポーツ,東北,S013,1,5369.8,3600.0
TRX002369,2024-11-27,P0003,タブレット プレミアム,家電,タブレット,関西,S005,3,35787.23,19200.0
TRX002623,2024-11-27,P0037,チームスポーツ プレミアム,スポーツ,チームスポーツ,中国・四国,S015,4,64082.76,26800.0
TRX003558,2024-11-27,P0027,インスタント食品 プレミアム,食品,インスタント食品,関西,S005,4,4656.98,3200.0
TRX005200,2024-11-27,P0036,ランニング スタンダード,スポーツ,ランニング,関西,S006,3,50837.3,23700.0
TRX002273,2024-11-28,P0040,水泳 スタンダード,スポーツ,水泳,関西,S005,1,35540.79,20200.0
TRX004415,2024-11-28,P0033,アウトドア プレミアム,スポーツ,アウトドア,九州,S011,1,12540.06,6600.0
TRX004496,2024-11-28,P0041,スキンケア プレミアム,美容・健康,スキンケア,中国・四国,S016,6,23935.17,10200.0
TRX004858,2024-11-28,P0011,メンズトップス プレミアム,衣料品,メンズトップス,関西,S007,4,14525.23,6800.0
TRX001621,2024-11-29,P0044,ヘアケア スタンダード,美容・健康,ヘアケア,九州,S010,1,3868.37,2100.0
TRX000407,2024-11-30,P0002,スマートフォン スタンダード,家電,スマートフォン,北海道,S014,4,390504.28,228800.0
TRX001560,2024-11-30,P0021,スナック菓子 プレミアム,食品,スナック菓子,東北,S012,5,4471.65,2500.0
TRX001628,2024-11-30,P0025,健康食品 プレミアム,食品,健康食品,中国・四国,S016,5,7464.45,3500.0
TRX002603,2024-11-30,P0045,サプリメント プレミアム,美容・健康,サプリメント,関西,S006,1,8160.0,3900.0
TRX002840,2024-11-30,P0048,メイクアップ スタンダード,美容・健康,メイクアップ,北海道,S014,1,1797.77,800.0
TRX003134,2024-11-30,P0021,スナック菓子 プレミアム,食品,スナック菓子,関西,S005,5,4196.2,2500.0
TRX003184,2024-11-30,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,東北,S012,1,62716.74,36700.0
TRX003795,2024-11-30,P0011,メンズトップス プレミアム,衣料品,メンズトップス,関東,S002,1,3406.78,1700.0
TRX004214,2024-11-30,P0020,シューズ スタンダード,衣料品,シューズ,北海道,S014,3,56116.92,33300.0
TRX004327,2024-11-30,P0045,サプリメント プレミアム,美容・健康,サプリメント,中国・四国,S016,5,43950.21,19500.0
TRX000152,2024-12-01,P0040,水泳 スタンダード,スポーツ,水泳,関西,S007,5,176894.36,101000.0
TRX000259,2024-12-01,P0043,ヘアケア プレミアム,美容・健康,ヘアケア,東海,S009,1,1664.99,900.0
TRX000537,2024-12-01,P0010,スマートウォッチ スタンダード,家電,スマートウォッチ,関東,S002,7,741208.16,366100.0
TRX001400,2024-12-01,P0034,アウトドア スタンダード,スポーツ,アウトドア,東北,S012,1,37662.09,21500.0
TRX003122,2024-12-01,P0012,メンズトップス スタンダード,衣料品,メンズトップス,東北,S013,5,48401.43,22500.0
TRX003306,2024-12-01,P0022,スナック菓子 スタンダード,食品,スナック菓子,東北,S013,2,4187.34,2200.0
TRX003423,2024-12-01,P0045,サプリメント プレミアム,美容・健康,サプリメント,東海,S008,5,41375.17,19500.0
TRX003853,2024-12-01,P0004,タブレット スタンダード,家電,タブレット,関西,S006,5,55203.98,26000.0
TRX004066,2024-12-01,P0039,水泳 プレミアム,スポーツ,水泳,中国・四国,S016,5,95471.6,51500.0
TRX005139,2024-12-01,P0022,スナック菓子 スタンダード,食品,スナック菓子,東北,S012,6,12070.59,6600.0
TRX000662,2024-12-02,P0023,飲料 プレミアム,食品,飲料,九州,S011,4,4539.79,2000.0
TRX001538,2024-12-02,P0037,チームスポーツ プレミアム,スポーツ,チームスポーツ,九州,S011,1,15413.53,6700.0
TRX001894,2024-12-02,P0014,レディーストップス スタンダード,衣料品,レディーストップス,九州,S011,6,155221.74,84000.0
TRX003878,2024-12-02,P0035,ランニング プレミアム,スポーツ,ランニング,北海道,S014,2,47859.12,32400.0
TRX004012,2024-12-02,P0024,飲料 スタンダード,食品,飲料,関東,S001,1,638.09,500.0
TRX004591,2024-12-02,P0033,アウトドア プレミアム,スポーツ,アウトドア,北海道,S014,4,47327.64,26400.0
TRX002017,2024-12-03,P0049,フレグランス プレミアム,美容・健康,フレグランス,北海道,S014,4,22928.39,11200.0
TRX004343,2024-12-03,P0015,ボトムス プレミアム,衣料品,ボトムス,東北,S012,5,49207.95,23500.0
TRX000675,2024-12-04,P0018,アウター スタンダード,衣料品,アウター,関東,S002,1,4294.78,2000.0
TRX000740,2024-12-04,P0023,飲料 プレミアム,食品,飲料,関西,S007,6,6588.92,3000.0
TRX001616,2024-12-04,P0007,イヤホン プレミアム,家電,イヤホン,関東,S004,5,557029.15,229000.0
TRX002499,2024-12-04,P0012,メンズトップス スタンダード,衣料品,メンズトップス,九州,S010,1,8704.45,4500.0
TRX002571,2024-12-04,P0043,ヘアケア プレミアム,美容・健康,ヘアケア,関東,S001,6,11207.16,5400.0
TRX004421,2024-12-04,P0032,フィットネス用品 スタンダード,スポーツ,フィットネス用品,北海道,S014,2,69434.54,31400.0
TRX005141,2024-12-04,P0024,飲料 スタンダード,食品,飲料,中国・四国,S015,2,1390.38,1000.0
TRX005178,2024-12-04,P0028,インスタント食品 スタンダード,食品,インスタント食品,九州,S011,1,1768.21,900.0
TRX000435,2024-12-05,P0028,インスタント食品 スタンダード,食品,インスタント食品,関東,S001,6,11537.12,5400.0
TRX000745,2024-12-05,P0031,フィットネス用品 プレミアム,スポーツ,フィットネス用品,九州,S011,3,114097.36,48900.0
TRX000996,2024-12-05,P0023,飲料 プレミアム,食品,飲料,関東,S002,4,4145.1,2000.0
TRX001490,2024-12-05,P0048,メイクアップ スタンダード,美容・健康,メイクアップ,九州,S010,9,15552.76,7200.0
TRX002125,2024-12-05,P0027,インスタント食品 プレミアム,食品,インスタント食品,関西,S007,4,4345.97,3200.0
TRX002279,2024-12-05,P0011,メンズトップス プレミアム,衣料品,メンズトップス,関西,S006,4,14172.08,6800.0
TRX002793,2024-12-05,P0013,レディーストップス プレミアム,衣料品,レディーストップス,東海,S008,6,84978.66,37800.0
TRX003965,2024-12-05,P0007,イヤホン プレミアム,家電,イヤホン,東北,S012,1,107478.56,45800.0
TRX004105,2024-12-05,P0023,飲料 プレミアム,食品,飲料,中国・四国,S015,9,9245.97,4500.0
TRX004682,2024-12-05,P0027,インスタント食品 プレミアム,食品,インスタント食品,九州,S010,4,4488.14,3200.0
